"student_id","id","title","level","date","module","genre family","discipline","disciplinary group","grade","words","s-units","p-units","tables","figures","block quotes","formulae","lists","listlikes","abstract","w/s","s/p","macrotype","gender","year of birth","L1","education (UKA: all secondary education in UK; Ukn: n years of secondary education in UK; OSA: all secondary education overseas)","course","number_of_texts","complex"
"0024","0024b","Compare and contrast the artistic programmes of two performing arts venues in Britain, showing how each demonstrates commitments to the concepts of social inclusion and cultural diversity. Append literature from each chosen venue to illustrate your answer.",1,01/05/2003,"Marketing Theatre","essay","Other","AH","D",2526,98,19,0,0,0,0,0,0,0,25.8,5.2,"simple assignment","f",1983,"English","UKA","Theatre and Performance Studies",1,0
"0024","0024c","Staging Shakespeare's The Tempest",1,01/02/2003,"Society, Stage &amp; Text I","essay","Other","AH","M",1410,42,8,0,0,2,0,0,0,0,33.6,5.3,"simple assignment","f",1983,"English","UKA","Theatre and Performance Studies",1,0
"0024","0024d","Explore some of the main differences between a satiric and a sentimental approach to playwriting.",2,01/04/2004,"Society, Stage &amp; Text II","essay","Other","AH","M",3069,123,43,0,0,18,0,0,0,0,25,2.9,"simple assignment","f",1983,"English","UKA","Theatre and Performance Studies",1,0
"0024","0024e","The libretto grasps 'the inner psychology and emotions of the characters and these are portrayed for all they are worth by the music.' (Jack M. Stein). Using three sections of Tristan and Isolde, illustrate Wagner's theory on the emotional power of music drama when its elements are successfully combined.",2,01/12/2003,"Approaches to Modernism II","essay","Other","AH","D",3543,147,47,0,0,11,0,0,0,0,24.1,3.1,"simple assignment","f",1983,"English","UKA","Theatre and Performance Studies",1,0
"0024","0024f","Melodrama responded to the tastes and desires of the mass audience in the nineteenth century. Focusing on at least three plays or one playhouse that we have studied on the course, explore how the genre reflected the contemporary social climate.",2,01/11/2003,"Approaches to Modernism II","essay","Other","AH","M",3649,142,40,0,0,12,0,0,0,0,25.7,3.5,"simple assignment","f",1983,"English","UKA","Theatre and Performance Studies",1,0
"0024","0024g","'The concern of the epic theatre is thus eminently practical. Human behaviour is shown as alterable; man himself as dependant on certain political and economic factors and at the same time as capable of altering them.' (Brecht) Discuss with detailed reference to Marxist-Leninist theory and two or three plays by Brecht.",3,01/04/2005,"Communism &amp; Nazism and the Theatre of Northern Europe","essay","Other","AH","M",4300,169,34,0,0,9,0,0,0,0,25.4,5,"simple assignment","f",1983,"English","UKA","Theatre and Performance Studies",1,0
"0024","0024h","In what ways does the film and/or book 'London Orbital' present an instructive vision of the early 21st century metropolis?",3,01/04/2005,"Performance &amp; the Contemporary City","essay","Other","AH","M",3720,152,29,0,0,6,0,0,0,0,24.5,5.2,"simple assignment","f",1983,"English","UKA","Theatre and Performance Studies",1,0
"0024","0024i","Exploring the ""non-place"" in Contemporary society",3,01/04/2005,"Performance &amp; the Contemporary City","essay","Other","AH","M",3343,165,41,0,0,3,0,0,0,0,20.3,4,"simple assignment","f",1983,"English","UKA","Theatre and Performance Studies",1,0
"0025","0025a","Instrumentation",2,01/01/2005,"Design of Measurement Systems","methodology recount","Engineering","PS","D",2592,141,85,1,5,0,49,1,24,0,18.4,1.7,"simple assignment","f",1984,"Chinese Mandarin","UK4","Electronic and Communication Engineering",1,1
"0025","0025b","Use of the M16C/62 Microcontroller Analogue-to-Digital-Converter to Measure &amp; Control Temperature",2,01/02/2005,"Digital Design","methodology recount","Engineering","PS","D",833,40,18,0,0,2,0,0,0,1,20.8,2.2,"simple assignment","f",1984,"Chinese Mandarin","UK4","Electronic and Communication Engineering",1,1
"0026","0026a","Outline Jackson's 'knowledge argument' and evaluate one argument with which a physicalist might respond",1,01/12/2004,"Introduction to Philosophy","critique","Philosophy","AH","M",2162,76,16,0,0,0,0,0,0,0,28.4,4.8,"simple assignment","m",1984,"English","UKA","Philosophy",1,0
"0026","0026b","Is the Cartesian committed to the thesis that it must be possible to make independently intelligible what is meant by identity and difference of human consciousness",1,01/01/2005,"Doing Philosophy","essay","Philosophy","AH","M",1471,57,12,0,0,0,0,0,0,0,25.8,4.8,"simple assignment","m",1984,"English","UKA","Philosophy",1,0
"0027","0027a","Analysis of Financial Position of Kidde Plc",3,01/12/2004,"Finance and Accounting","case study","Engineering","PS","D",4732,229,88,6,11,0,11,1,26,1,20.7,2.6,"simple assignment","m",1984,"English","UKA","Engineering Design and Appropiate Technology",1,1
"0027","0027b","Performance Evaluation of Solar Collector Water Heating System",3,01/03/2005,"Renewable Energy Systems","critique","Engineering","PS","D",1896,116,82,4,3,0,95,6,17,1,16.3,1.4,"simple assignment","m",1984,"English","UKA","Engineering Design and Appropiate Technology",1,1
"0027","0027c","Future Prospects for Hydropower and Large Dams",3,01/05/2005,"Water for Developing Countries","case study","Engineering","PS","D",2638,110,38,2,3,0,0,0,6,1,24,2.9,"simple assignment","m",1984,"English","UKA","Engineering Design and Appropiate Technology",1,1
"0028","0028a","Laboratory Report - Electrical Machines",1,01/11/2003,"Electrical and Electronic Systems","methodology recount","Engineering","PS","D",2177,109,37,4,2,0,0,4,0,1,20,2.9,"simple assignment","f",1986,"English","OSA","Manufacturing Engineering and Management",1,1
"0028","0028b","Laboratory Report - Manufacture",1,01/03/2004,"Materials and Production","methodology recount","Engineering","PS","D",2175,101,43,3,1,0,4,3,5,1,21.5,2.3,"simple assignment","f",1986,"English","OSA","Manufacturing Engineering and Management",1,1
"0028","0028c","Case Study - Nokia 6100",2,01/03/2005,"CAD/CAM","design specification","Engineering","PS","D",1205,59,12,0,3,0,1,0,0,0,20.4,4.9,"simple assignment","f",1986,"English","OSA","Manufacturing Engineering and Management",1,1
"0029","0029a","What was revolutionary about the French Revolution?",1,01/11/2003,"Making of the Modern World","essay","History","AH","M",1563,48,8,0,0,0,0,0,0,0,32.6,6,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029b","'The Bolsheviks were successful in their quest for power in 1917 because they enjoyed popular support.' Discuss.",1,01/05/2004,"History of Russia from 1881","essay","History","AH","M",5059,164,13,0,0,7,0,0,0,0,30.8,12.6,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029c","When did American independence from Britain become inevitable?",1,01/03/2004,"North America: Themes and Problems","essay","Comparative American Studies","AH","M",2221,88,6,0,0,0,0,0,0,0,25.2,14.7,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029e","Do Western understandings of Asia continue to be informed by Orientalist assumptions?",3,01/01/2005,"Historiography","essay","History","AH","M",1896,88,10,0,0,0,0,0,0,0,21.5,8.8,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029f","Does Ranke deserve the title 'father of scientific history'?",3,01/03/2006,"Historiography","essay","History","AH","M",2018,73,10,0,0,0,0,0,0,0,27.6,7.3,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029g","To what extent was there a dichotomy in the theories of pastoralism and progression in relation to the landscape in North America?",3,01/11/2005,"From Virgin Land to Cyberspace","essay","Comparative American Studies","AH","M",2100,88,15,0,0,0,0,0,0,0,23.9,5.9,"simple assignment","m",1984,"English","UKA","Comparative American Studies",1,0
"0029","0029h","What factors account for the failure of the Church Missionary Society's Wellington Valley Mission?",3,01/11/2005,"Antipodean Encounters","essay","History","AH","M",2025,75,10,0,0,0,0,0,0,0,27,7.5,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029i","How much did the early Reformation in Germany owe to Martin Luther's personality and ideas?",2,01/03/2005,"The European World 1500-1720","essay","History","AH","M",5138,217,27,0,0,2,0,0,0,0,23.7,8,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029j","Why was Calvinism the most successful brand of Protestantism in later sixteenth Century Europe?",2,01/03/2006,"The European World 1500-1720","essay","History","AH","M",2199,70,19,0,0,1,0,0,0,0,31.4,3.7,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029k","To what extent was there an inconsistent depiction of extra-European peoples by Europeans after their initial contact in the New World?",2,01/11/2004,"The European World 1500-1720","essay","History","AH","M",2313,83,10,0,0,1,0,0,0,0,27.9,8.3,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029l","Compare and contrast the migrations to New England and the Chesapeake before 1640.",3,01/11/2004,"Early American Social History","essay","Comparative American Studies","AH","M",2635,106,8,0,0,0,0,0,0,0,24.9,13.3,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029m","Account for the failure at Roanoke.",3,01/04/2005,"Early American Social History","essay","Comparative American Studies","AH","M",2474,96,20,0,0,0,0,0,0,0,25.8,4.8,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029n","Native Americans were doomed from the outset. Discuss.",3,01/03/2005,"Early American Social History","essay","Comparative American Studies","AH","M",5178,208,36,0,0,5,0,0,0,0,24.9,5.8,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029o","In what ways and to what extent did an Enlightenment world-view shape life in colonial New South Wales from c. 1788-1850?",3,01/11/2005,"Antipodean Encounters","essay","History","AH","M",2375,75,8,0,0,1,0,0,0,0,31.7,9.4,"simple assignment","m",1984,"English","UKA","History",1,0
"0029","0029p","Was there anything different about the railroad narrative of progress, or was it much the same as that for the axe or the mill?",3,01/03/2006,"From Virgin Land to Cyberspace","essay","Comparative American Studies","AH","M",2170,87,12,0,0,0,0,0,0,0,24.9,7.3,"simple assignment","m",1984,"English","UKA","Comparative American Studies",1,0
"0030","0030a","Was India enriched or impoverished by British colonial rule?",1,01/12/2003,"Making of the Modern World","essay","History","AH","M",2232,105,16,0,0,0,0,0,0,0,21.3,6.6,"simple assignment","m",1983,"English","UKA","History",1,0
"0030","0030b","In what ways did the development of connections between East and West contribute to divergence from the later eighteenth century?",1,01/12/2004,"Galleons and Caravans","essay","History","AH","M",2151,89,17,0,0,0,0,0,0,0,24.2,5.2,"simple assignment","m",1983,"English","UKA","History",1,0
"0031","0031a","How does Sensation become Perception?",1,01/01/2005,"Introduction to Psychology","essay","Psychology","LS","D",1585,61,10,0,3,0,0,0,0,0,26,6.1,"simple assignment","f",1986,"English","UKA","Psychology",1,0
"0031","0031b","Is Bowlby's concept of attachment theory still relevant for studying social development?",1,01/01/2005,"Introduction to Psychology","critique","Psychology","LS","D",1265,50,8,0,0,0,0,0,0,0,25.3,6.3,"simple assignment","f",1986,"English","UKA","Psychology",1,0
"0031","0031c","Compare the Methods, Theories and Contributions of any two Psychologists",1,01/06/2005,"Further Psychology","essay","Psychology","LS","D",1624,88,11,0,1,0,0,0,0,0,18.5,8,"simple assignment","f",1986,"English","UKA","Psychology",1,0
"0032","0032a","Serial Endosymbiosis Theory (SET)",1,01/05/2005,"Biochemistry Laboratories and Assessed Work","critique","Biological Sciences","LS","D",2874,131,34,0,1,0,0,0,0,1,21.9,3.9,"simple assignment","m",1985,"English","UKA","Biochemistry",1,1
"0032","0032b","Subcellular Distribution of Succinate Dehydrogenase",1,01/01/2005,"Biochemistry Laboratories and Assessed Work","methodology recount","Biological Sciences","LS","D",496,25,8,0,2,0,1,0,0,1,19.8,3.1,"simple assignment","m",1985,"English","UKA","Biochemistry",1,1
"0032","0032c","Biochemistry of Proteins. Isolation of Ovalbumin: Characterisation of thiol groups and separation by gel filtration",1,01/11/2004,"Biochemistry Laboratories and Assessed Work","methodology recount","Biological Sciences","LS","D",1190,61,20,0,3,0,0,0,0,1,19.5,3,"simple assignment","m",1985,"English","UKA","Biochemistry",1,1
"0033","0033a","Correlation Between Left-handedness and Clumsiness, Career Inclination and Right Hemisphere Characteristics.",1,01/05/2004,"Methods in Psychology I","research report","Psychology","LS","D",2444,126,36,3,0,0,0,0,0,1,19.4,3.5,"simple assignment","f",1984,"English","OSA","Psychology",1,1
"0033","0033b","Why are people's memories influenced by their feelings?",1,01/06/2004,"Further Psychology","essay","Psychology","LS","D",1505,64,13,0,0,0,0,0,0,0,23.5,4.9,"simple assignment","f",1984,"English","OSA","Psychology",1,0
"0033","0033c","Is Birth Order a Predictor of Personality Due to Differing Parental Treatment?",2,01/04/2005,"Psychology Project II","research report","Psychology","LS","D",3598,175,47,2,1,0,0,0,0,1,20.6,3.7,"simple assignment","f",1984,"English","OSA","Psychology",1,1
"0033","0033d","Why are some children more popular than others and what consequences does this have for psychological development?",2,01/03/2005,"Developmental Psychology","essay","Psychology","LS","D",2203,111,30,0,0,0,0,0,0,0,19.8,3.7,"simple assignment","f",1984,"English","OSA","Psychology",1,0
"0033","0033e","Are there two systems of reasoning? Make reference to Sloman (1996) and Stanovich and West (2000)",2,01/03/2005,"Language and Thought","essay","Psychology","LS","D",1883,89,13,0,0,0,0,0,0,0,21.2,6.8,"simple assignment","f",1984,"English","OSA","Psychology",1,0
"0034","0034a","If Regionalism undermines the sovereignty of states, why do so many states join regional organisations?",1,01/02/2005,"World Politics","essay","Politics","SS","M",2163,92,8,0,0,0,0,0,0,0,23.5,11.5,"simple assignment","m",1986,"English","UKA","Politics",1,0
"0034","0034b","'A gets B to do something that he or she would not otherwise do.' Does this sum up the essence of political power?",1,01/01/2005,"Introduction to Politics","essay","Politics","SS","M",1681,75,6,0,0,0,0,0,0,0,22.4,12.5,"simple assignment","m",1986,"English","UKA","Politics",1,0
"0034","0034c","Why is elite interviewing regarded as a research technique of particular relevance to politics? Discuss its particular strengths and limitations in relation to political research",1,01/02/2005,"Research Methods and Computing in Political Science","essay","Politics","SS","D",2855,136,10,0,0,0,0,0,0,0,21,13.6,"simple assignment","m",1986,"English","UKA","Politics",1,0
"0034","0034d","Prime Ministerial/Cabinet Government",2,01/10/2005,"Politics in the UK","essay","Politics","SS","M",1762,75,7,0,4,0,0,0,0,0,23.5,10.7,"simple assignment","m",1986,"English","UKA","Politics",1,1
"0034","0034e","To what extent was Europe 'secure' during the Cold War?",2,01/10/2005,"Europe: Politics and Ideas","essay","Politics","SS","M",2752,123,10,0,0,0,0,0,0,0,22.4,12.3,"simple assignment","m",1986,"English","UKA","Politics",1,0
